Time,Position_Robot,Speed_Robot,Speed_Wheel,Force_Wheel
0.00010728836059570312,1.0,1.8807388286019088e-19,12.0,40.0
0.08329176902770996,0.010301236393880937,0.13461878629385698,12.0,40.0
0.15008306503295898,0.010254124810147841,0.20029147296490277,12.0,40.0
0.1750319004058838,0.012679545712804854,0.8458099462696105,12.0,40.0
0.187544584274292,0.012499817864736702,1.0889245454036103,12.0,40.0
0.20002341270446777,0.01508136552059395,1.244921558316092,12.0,40.0
0.20834946632385254,0.011005965149670768,1.3376866422368887,12.0,40.0
0.21669292449951172,0.011572796170276262,1.4132937681046358,12.0,40.0
0.22501635551452637,0.012245983147420023,1.487097351626747,12.0,40.0
0.23334789276123047,0.012821535871595152,1.554199110304239,12.0,40.0
0.24169564247131348,0.013365322255112486,1.6309056965497037,12.0,40.0
0.250011682510376,0.014024204369511142,1.700676571012739,12.0,40.0
0.2583611011505127,0.014590572341794589,1.7664743863574701,12.0,40.0
0.266676664352417,0.015040939294104438,1.8202044735351797,12.0,40.0
0.2750110626220703,0.015589138882767861,1.8849646931622162,12.0,40.0
0.2833421230316162,0.016043397786517727,1.942120482699106,12.0,40.0
0.29168033599853516,0.01660245091558024,2.0085307714990783,12.0,40.0
0.30002284049987793,0.01701418207160388,2.0559574828668294,12.0,40.0
0.30839991569519043,0.01754387934843077,2.120326379410588,12.0,40.0
0.3167436122894287,0.01774625524214085,2.132051160850122,12.0,40.0
0.32506656646728516,0.017843997271352274,2.1413837402197933,12.0,40.0
0.3334214687347412,0.01782343701601924,2.1379070725550022,12.0,40.0
0.3417203426361084,0.01785791282376048,2.142888071193065,12.0,40.0
0.350085973739624,0.017833292702694237,2.140441523825167,12.0,40.0
0.35837602615356445,0.01787642491090624,2.1449317487668185,12.0,40.0
0.3667333126068115,0.017845238595430413,2.143107388552308,12.0,40.0
0.37511157989501953,0.017889684604573075,2.1461838561346434,12.0,40.0
0.3834095001220703,0.01786684524682597,2.1466580292103172,12.0,40.0
0.3917267322540283,0.017906403084870792,2.1477862671456314,12.0,40.0
0.40006184577941895,0.017890137231046377,2.148486855575105,12.0,40.0
0.4083678722381592,0.017905382796234937,2.1470251465303347,12.0,40.0
0.4167170524597168,0.017886852055751246,2.1495114026383706,12.0,40.0
0.42505455017089844,0.017885653239673505,2.143296911208221,12.0,40.0
0.4334087371826172,0.017889865276929817,2.149036449848446,12.0,40.0
0.4417591094970703,0.0178630443449177,2.1418982508308875,12.0,40.0
0.4500768184661865,0.017851771369655656,2.1425043243569832,12.0,40.0
0.458465576171875,0.017893966991645027,2.1430097163557913,12.0,40.0
0.4667937755584717,0.017849277813695275,2.14108216966177,12.0,40.0
0.47513794898986816,0.017840560282153528,2.137590329255174,12.0,40.0
0.4834737777709961,0.017850075705706292,2.1403419168856743,12.0,40.0
0.4917771816253662,0.017843451904396845,2.13800990062993,12.0,40.0
0.5001070499420166,0.017856442340882128,2.142111120271049,12.0,40.0
0.5084125995635986,0.017846933617764016,2.1387080008617896,12.0,40.0
0.5167560577392578,0.017847077825482782,2.142187694854006,12.0,40.0
0.5250835418701172,0.017844559101383717,2.1383544596480255,12.0,40.0
0.5334386825561523,0.017849594997407903,2.142578148483694,12.0,40.0
0.5417866706848145,0.017849566474467893,2.139409292758405,12.0,40.0
0.5501039028167725,0.01784703244611885,2.142293168994686,12.0,40.0
0.5584454536437988,0.017850079433197608,2.13966561750569,12.0,40.0
0.5667612552642822,0.017849462601695287,2.1425466152504153,12.0,40.0
0.5752384662628174,0.017849566230037195,2.139216129762196,12.0,40.0
0.5834388732910156,0.017851121556733518,2.142637925076186,12.0,40.0
0.5917956829071045,0.017847470145325395,2.1392844099039365,12.0,40.0
