Time,Position_Robot,Speed_Robot,Speed_Wheel,Force_Wheel
0.00010657310485839844,2.931710075797691e-20,9.21706913553447e-19,11.5,25.0
0.001435995101928711,8.75820192834637e-05,0.021019684628031284,11.5,25.0
0.005605220794677734,0.0002627100894575279,0.042030736841775405,11.5,25.0
0.012278079986572266,0.0005253221382645212,0.0630268917136784,11.5,25.0
0.013950347900390625,0.000875329662207032,0.0840018057462026,11.5,25.0
0.018115997314453125,0.001312617209217119,0.10494901128242085,11.5,25.0
0.022271156311035156,0.0018370416721712537,0.12586187110899238,11.5,25.0
0.02646946907043457,0.0023665726908212643,0.1270874444760025,11.5,25.0
0.03061676025390625,0.0028966473502501752,0.1272179182629386,11.5,25.0
0.03479719161987305,0.003427258802574209,0.12734674855776815,11.5,25.0
0.03895735740661621,0.003958400106862776,0.1274739130292562,11.5,25.0
0.043128252029418945,0.0044900642955920875,0.12759940529503458,11.5,25.0
0.04730534553527832,0.005022244374870928,0.12772321902692174,11.5,25.0
0.051488637924194336,0.005554933324666588,0.12784534795095823,11.5,25.0
0.055646419525146484,0.006088124099030867,0.127965785847427,11.5,25.0
0.05979728698730469,0.006621809626326509,0.12808452655095404,11.5,25.0
0.06396055221557617,0.0071559828094543,0.12820156395066987,11.5,25.0
0.06816530227661133,0.007690636526081041,0.12831689199041788,11.5,25.0
0.07231259346008301,0.008225763628868534,0.12843050466899822,11.5,25.0
0.07657146453857422,0.008761356945703697,0.12854239604043932,11.5,25.0
0.08066105842590332,0.009297409279929905,0.12865256021428986,11.5,25.0
0.0848546028137207,0.010236096783835054,0.2252850009372359,11.5,25.0
0.08902478218078613,0.010659110185938053,0.10152321650471964,11.5,25.0
0.09317803382873535,0.010731391842601487,0.017347597599224274,11.5,25.0
0.09736752510070801,0.010574694130849759,-0.037607450820414466,11.5,25.0
0.10152077674865723,0.010279907937884844,-0.07074868631157943,11.5,25.0
0.1057736873626709,0.009923642878114848,-0.08550361434479886,11.5,25.0
0.10993504524230957,0.010452098474041625,0.12682934302242674,11.5,25.0
0.11407065391540527,0.01157784267767282,0.27017860887148676,11.5,25.0
0.11823010444641113,0.013092503752413366,0.3635186579377311,11.5,25.0
0.12241482734680176,0.014970034784877604,0.4506074477914171,11.5,25.0
0.1268460750579834,0.01724788950015852,0.5466851316674205,11.5,25.0
0.13082146644592285,0.019845765242058992,0.6234901780561133,11.5,25.0
0.13526248931884766,0.022638738146753084,0.670313497126582,11.5,25.0
0.13939476013183594,0.025537323973834087,0.6956605984994408,11.5,25.0
0.14325904846191406,0.028548049697881446,0.7225741737713662,11.5,25.0
0.14742159843444824,0.031672639340041,0.749901514118292,11.5,25.0
0.15163278579711914,0.03495921691956493,0.7887786190857444,11.5,25.0
0.1557605266571045,0.03831321753991861,0.8049601488848835,11.5,25.0
0.15992975234985352,0.04173826885154758,0.8220123147909508,11.5,25.0
0.16409778594970703,0.045248253512817964,0.8423963187048932,11.5,25.0
0.16826462745666504,0.04893783962421498,0.885500666735284,11.5,25.0
0.17241787910461426,0.052719198304204296,0.9075260831974352,11.5,25.0
0.17658257484436035,0.056580878521320876,0.9268032521079802,11.5,25.0
0.18081974983215332,0.060530701113928706,0.9479574222258784,11.5,25.0
0.184906005859375,0.06453695443038734,0.9615007959500744,11.5,25.0
0.18909883499145508,0.06860845512678616,0.9771601671357166,11.5,25.0
0.1933119297027588,0.07270650390471312,0.983531706702468,11.5,25.0
0.19747161865234375,0.07686098242204524,0.9970748441597104,11.5,25.0
0.20161652565002441,0.08109343365884684,1.0157882968323857,11.5,25.0
0.2057497501373291,0.08541889991253752,1.038111900885764,11.5,25.0
0.2099287509918213,0.08983168308889673,1.0590679623262094,11.5,25.0
0.21423125267028809,0.09429904130131554,1.072165970980513,11.5,25.0
0.21826958656311035,0.09881915633143998,1.084827607229866,11.5,25.0
0.2224140167236328,0.10340389922888688,1.1003382953872554,11.5,25.0
0.2265920639038086,0.10801828707190544,1.1074530823244575,11.5,25.0
0.2307581901550293,0.11269512671228504,1.1224415136911026,11.5,25.0
0.23505425453186035,0.11745781166507221,1.14304438866892,11.5,25.0
0.23908472061157227,0.12232188792699078,1.1673783028604554,11.5,25.0
0.24323344230651855,0.12728649792111021,1.1915063985886636,11.5,25.0
0.2474067211151123,0.13235332161243238,1.2160376859173165,11.5,25.0
0.2516326904296875,0.1375909221167708,1.257024121041222,11.5,25.0
0.25580644607543945,0.1430982082757414,1.3217486781529464,11.5,25.0
0.25995850563049316,0.14871546948408423,1.3481426900022795,11.5,25.0
0.264176607131958,0.15440834245757318,1.3662895136373487,11.5,25.0
0.26827549934387207,0.1601868959346373,1.38685283449539,11.5,25.0
0.27245569229125977,0.16617315248322032,1.4367015716599216,11.5,25.0
0.2766144275665283,0.17222518614535962,1.4524880789134345,11.5,25.0
0.28075599670410156,0.1783432652591248,1.4683389873036448,11.5,25.0
0.2849140167236328,0.18454641545571035,1.4887560471805301,11.5,25.0
0.28922295570373535,0.19098551395680788,1.545383640263407,11.5,25.0
0.29328298568725586,0.19753451547106407,1.5717603634214854,11.5,25.0
0.29743003845214844,0.20411809569418596,1.5800592535492541,11.5,25.0
0.30158042907714844,0.21074538280257368,1.5905489060130515,11.5,25.0
0.3058004379272461,0.21752385769551333,1.6268339743055162,11.5,25.0
0.30994510650634766,0.2244226662871705,1.655714061997724,11.5,25.0
0.31415414810180664,0.23140815900733297,1.6765182528389946,11.5,25.0
0.3184089660644531,0.23839840950789298,1.6776601201344015,11.5,25.0
0.32252955436706543,0.2454368282934127,1.6892205085247343,11.5,25.0
0.32660627365112305,0.2525709157970981,1.7121810008844995,11.5,25.0
0.3307971954345703,0.25976796018768455,1.7272906537407478,11.5,25.0
0.33495092391967773,0.2670420076855503,1.7457713994877837,11.5,25.0
0.3392038345336914,0.27446753684036823,1.7821269971562972,11.5,25.0
0.3433666229248047,0.2820221685946669,1.8131116210316731,11.5,25.0
0.35814833641052246,0.30515254438282335,1.8678247625652213,11.5,25.0
0.3600146770477295,0.3130477591918774,1.8948515541729622,11.5,25.0
0.3641481399536133,0.32097267707708005,1.9019802924486453,11.5,25.0
0.3683197498321533,0.32898713954406333,1.9234709920759823,11.5,25.0
0.3724935054779053,0.33705115640106875,1.935364045681305,11.5,25.0
0.37665724754333496,0.3452581142683936,1.9696698881579584,11.5,25.0
0.3807981014251709,0.35352686879192774,1.9845010856481957,11.5,25.0
0.38495373725891113,0.36186170698032527,2.0003611652154065,11.5,25.0
0.3892326354980469,0.3703528616680116,2.0378771250447194,11.5,25.0
0.39342594146728516,0.37889381557982243,2.0498289388345894,11.5,25.0
0.39754533767700195,0.38745405695363216,2.054457929714341,11.5,25.0
0.40176987648010254,0.39601720347582375,2.0551551653259765,11.5,25.0
0.4070913791656494,0.4045524985952608,2.0484708286648967,11.5,25.0
0.41009044647216797,0.4130992387688742,2.051217641667217,11.5,25.0
