Time,Position_Robot,Speed_Robot,Speed_Wheel,Force_Wheel
0.0011756420135498047,1.7481415361697463e-19,3.6689905028349545e-18,47,50
0.002838611602783203,0.00017516403856692754,3.6689905028349545e-18,29.033241883859166,50
0.0072405338287353516,0.0005253796128628362,0.042039369256062574,30.154680846600126,50
0.02316117286682129,0.002623638571111814,0.08405173783101808,29.7429604538904,50
0.024188995361328125,0.0036708134584602526,0.20967456171020094,27.222128848725564,50
0.02785325050354004,0.0048908466366857,0.2513219729636253,28.103711339986205,50
0.03205537796020508,0.006183167972429959,0.2928079627741073,27.697148631588373,50
0.03621506690979004,0.007474796908201635,0.3101571205786224,27.527126890853832,50
0.04104733467102051,0.008773472142849095,0.3099909445852022,27.528755408293744,50
0.06305909156799316,0.015542300642470806,0.3116820563153903,27.51405317635631,50
0.06555581092834473,0.017675461254439927,0.5852823641899463,24.8332349680915,50
0.07355928421020508,0.019724838453883644,0.5119585468725893,25.428501675762437,50
0.09017825126647949,0.02815837524117625,0.4918505278664917,25.872326334335742,50
0.0905294418334961,0.030597358323762043,0.5400521992572718,24.675473004116952,50
0.10788273811340332,0.04283013447446198,0.5853559398205903,24.830178501170156,50
0.12472748756408691,0.061595569282700983,1.2244526740893396,14.692081932466806,50
0.12792611122131348,0.06679478025431482,1.2244526740893396,18.56703051728248,50
0.13204598426818848,0.07209692198878936,1.247810633187321,18.3381224614325,50
0.14661812782287598,0.08871215874168252,1.3514516940032804,16.51201567564242,50
0.1487264633178711,0.09456036785648218,1.3514516940032804,17.322441602339193,50
0.15314149856567383,0.10053335676365101,1.403570187551919,16.81167882896302,50
0.16068744659423828,0.1064966538590836,1.433517337720517,16.540281239803864,50
0.16122078895568848,0.11268841097366232,1.4311913029038243,16.541787173957868,50
0.16538381576538086,0.11900200240068963,1.4860217074988908,16.003653933180015,50
0.1781620979309082,0.13894717353776379,1.515261942486553,15.717099742752422,50
0.18204522132873535,0.14595064036223396,1.645751634632864,14.438300647309317,50
0.18636059761047363,0.1531593185209473,1.680832037872839,14.094512695649778,50
0.2008500099182129,0.17532606925813105,1.7300827580912046,13.611855639562654,50
0.20299935340881348,0.18297868305086423,1.7935316976791489,12.99010351968756,50
0.2076418399810791,0.1907062964493823,1.8366273102559658,12.567719026726053,50
0.21809124946594238,0.20666317870080286,1.8546272156443404,12.395252991686247,50
0.21969842910766602,0.21491089463397195,1.9407006150407293,11.54812944821594,50
0.2249307632446289,0.22328058506053447,1.9794518239605827,11.168039547470089,50
0.22798991203308105,0.23174935600984345,2.008725702375007,10.881154816749785,50
0.24350500106811523,0.25750165236087447,2.032505027834156,10.64811973770879,50
0.2448563575744629,0.2658862672950247,2.061519460243627,10.365028270355587,50
0.24897265434265137,0.2744354756047565,2.0123075841960545,10.846052316735173,50
0.25310778617858887,0.28285688495902406,2.05180999433564,10.458928726129207,50
0.26244354248046875,0.29987272491307065,2.021138245024215,10.756533253171662,50
0.2654881477355957,0.3082210757128075,2.051362306925603,10.463316925941605,50
0.2698066234588623,0.31670000752080996,2.003604191936837,10.931344190936779,50
0.27550196647644043,0.3251304717879605,2.0349436339205984,10.634490628769766,50
0.29201221466064453,0.35892264089178993,2.0233114241161365,10.738159020733313,50
0.2948648929595947,0.36721372372217936,2.030395307540338,10.668792744589611,50
0.2989084720611572,0.37563089031989905,1.9898598792934616,11.066039849576853,50
0.31464385986328125,0.3999363929070583,2.0201199834527204,10.769490945206263,50
0.3155806064605713,0.40849779410655834,1.9262191613691981,11.676040463387364,50
0.32665181159973145,0.42508434788279353,2.0547362878800124,10.430256568364998,50
0.32808756828308105,0.4334397208280835,1.972352435360469,11.235242307788843,50
0.3322768211364746,0.44157504841522704,1.952478620914445,11.974567944182965,50
0.3364753723144531,0.4498371926504728,1.952478620914445,11.432376181395894,50
0.3462793827056885,0.4663734693998264,1.9829146164589764,11.135417077665258,50
0.34885621070861816,0.47462764903227467,1.9865738167182174,11.09824327780309,50
0.3531920909881592,0.4829188586644258,1.98100311178759,11.152836171126543,50
0.35859155654907227,0.49115631725740827,1.989890311716275,11.068654435306753,50
0.36147379875183105,0.4994723637056694,1.9769900623157883,11.192163948844504,50
0.3718998432159424,0.5158811775814377,1.9958511475826684,11.021234486413087,50
0.37444567680358887,0.5242087562135028,1.9692235467922714,11.250471068810931,50
0.37813806533813477,0.5324034443251269,1.9986188716956361,10.980201725215046,50
0.39495849609375,0.5660825050613475,1.9667251467897642,11.292760228102386,50
0.3994405269622803,0.5743936797751696,2.0177652330481823,10.792567383803082,50
0.40319371223449707,0.5825949288577787,1.9946819313173165,11.018744865619064,50
0.42492008209228516,0.6161630556755554,1.9682997798261963,11.277328794299166,50
0.42810893058776855,0.6242893344955358,2.016163216379468,10.808267200688997,50
0.44176220893859863,0.6496207832954336,1.9503069167952993,11.45365888181567,50
0.4560556411743164,0.6736242042825155,2.0531480458162092,10.446205501331447,50
0.4572181701660156,0.6819230992503432,1.8927636473057472,12.010663552839242,50
0.46259450912475586,0.6902442134852217,1.9917347922786552,11.047665717002005,50
0.47412538528442383,0.7150875285516425,1.9970674163708309,10.995436295665153,50
0.4789161682128906,0.7234881980882879,1.977073031822651,11.181523728990724,50
0.4822561740875244,0.7316574553112773,2.0161606887948946,10.808292239524647,50
0.492870569229126,0.7484132377275936,1.9606217335174616,11.352568203987635,50
0.4968733787536621,0.7565621280353436,2.024333903260347,10.798670005105834,50
0.4988372325897217,0.7648818490886742,1.9557336738600088,11.400458028907037,50
0.5083107948303223,0.7813576644690983,1.9894048683658334,11.148389138075542,50
0.5114517211914062,0.7897782801860731,1.9647908229359492,11.311716552281782,50
0.5155510902404785,0.7978751853628769,2.020947772073953,10.761420532700944,50
0.5202033519744873,0.806097814484652,1.9432572424329275,11.51520169292329,50
0.5247585773468018,0.814434774488492,1.9734309892260105,11.233341679756714,50
