Time,Position_Robot,Speed_Robot,Speed_Wheel,Force_Wheel
7.886489629745483,14.505091854051035,2.3879138756266927,12.0,40.0
7.890679836273193,14.514967439549421,2.3701405196127108,12.0,40.0
7.8948516845703125,14.52491749837633,2.3880141184583925,12.0,40.0
7.899028539657593,14.534892213440902,2.3939316154968897,12.0,40.0
7.903182029724121,14.544847221108776,2.3892018402901702,12.0,40.0
7.907334804534912,14.554737680863976,2.3737103412480978,12.0,40.0
7.911506652832031,14.564688583498853,2.3882166323704968,12.0,40.0
7.915682315826416,14.574631752094726,2.386360463009622,12.0,40.0
7.919848442077637,14.584542400869143,2.3785557058602107,12.0,40.0
7.924012899398804,14.594386523104117,2.3625893363936346,12.0,40.0
7.928174257278442,14.60430346434956,2.3800658989064,12.0,40.0
7.93235969543457,14.614204449517477,2.3762364402999565,12.0,40.0
7.936501979827881,14.624080594990875,2.3702749136158574,12.0,40.0
7.940672397613525,14.633893807153454,2.355170919018682,12.0,40.0
7.944850444793701,14.643766830554021,2.3695256161360336,12.0,40.0
7.949018239974976,14.653637148250594,2.3688762471775258,12.0,40.0
7.953164339065552,14.663427954098692,2.349793403543453,12.0,40.0
7.9573328495025635,14.673168704058035,2.3377799902422534,12.0,40.0
7.961501359939575,14.682989852052028,2.357075518558289,12.0,40.0
7.965674877166748,14.692816476073059,2.358389765047496,12.0,40.0
7.969837427139282,14.70257371586293,2.3417375495693786,12.0,40.0
7.974003076553345,14.712349292359821,2.3461383592538176,12.0,40.0
7.978178024291992,14.722208279190498,2.366156839362528,12.0,40.0
7.982353687286377,14.732069560248778,2.3667074539869435,12.0,40.0
7.986523389816284,14.741737707599125,2.3203553640833285,12.0,40.0
7.9907097816467285,14.751485204140913,2.339399170029095,12.0,40.0
7.994868993759155,14.76132188881638,2.360804322111813,12.0,40.0
7.999040365219116,14.771194458624283,2.369416753896958,12.0,40.0
8.00321340560913,14.781218725672147,2.4058240914874913,12.0,40.0
8.007367610931396,14.791247072695977,2.4068032857193082,12.0,40.0
8.011539697647095,14.801325940486006,2.418928269606753,12.0,40.0
8.01571011543274,14.811349878423643,2.405745105032893,12.0,40.0
8.01984691619873,14.821278810216342,2.3829436302474565,12.0,40.0
8.02401614189148,14.831069215334857,2.3496972284436772,12.0,40.0
8.02817440032959,14.840702612994848,2.3120154383978546,12.0,40.0
8.032341718673706,14.850201500545731,2.2797330122120862,12.0,40.0
8.036502838134766,14.859562194720597,2.2465666019677872,12.0,40.0
8.040669202804565,14.868749721561478,2.2050064418113124,12.0,40.0
8.044822931289673,14.877805289489556,2.1733363027388757,12.0,40.0
8.048992395401001,14.886660095230075,2.125153377724456,12.0,40.0
8.053162097930908,14.895365468280733,2.0892895321579665,12.0,40.0
8.057331562042236,14.903947580922722,2.0597070340772747,12.0,40.0
8.061495304107666,14.912404081880656,2.0295602299041975,12.0,40.0
8.06566834449768,14.920781400704149,2.0105565176382854,12.0,40.0
8.069850206375122,14.929036423159841,1.9812053893663284,12.0,40.0
8.074023008346558,14.937277565997789,1.9778742811075025,12.0,40.0
8.078176975250244,14.945519274586857,1.9780100613763538,12.0,40.0
8.082347393035889,14.953756693229625,1.9769804742644106,12.0,40.0
8.08652114868164,14.961978138614498,1.9731468923693396,12.0,40.0
8.090683698654175,14.970211105164726,1.9759119720547174,12.0,40.0
8.094841480255127,14.978445727038629,1.9763092497366843,12.0,40.0
8.099009275436401,14.986679649393693,1.9761413652154292,12.0,40.0
8.103186845779419,14.994896742343476,1.9721023079477613,12.0,40.0
8.107358455657959,15.003134316700207,1.9770178456154672,12.0,40.0
8.111510992050171,15.011389025924325,1.981130213788348,12.0,40.0
8.11567759513855,15.019656630392225,1.984225072296022,12.0,40.0
8.119834899902344,15.02792701019234,1.984891152027366,12.0,40.0
8.124019861221313,15.036186198937763,1.9822052989016172,12.0,40.0
8.128179550170898,15.044471181799565,1.9883958868324068,12.0,40.0
8.132344007492065,15.05277816135565,1.9936750934603558,12.0,40.0
8.136504888534546,15.06110195230555,1.9977098279761591,12.0,40.0
8.14066743850708,15.069422554231483,1.9969444622236792,12.0,40.0
8.144873857498169,15.077770111197712,2.0034136718946907,12.0,40.0
8.149022102355957,15.086155490529976,2.012491039743468,12.0,40.0
8.153174877166748,15.094484444130995,1.9989488642447932,12.0,40.0
8.15737009048462,15.102665189519845,1.9633788933240315,12.0,40.0
8.161529064178467,15.110836747723834,1.9611739689573628,12.0,40.0
8.165684700012207,15.119198279056466,2.0067675198316413,12.0,40.0
8.169852018356323,15.127567954199375,2.008722034298314,12.0,40.0
8.174044847488403,15.13590330407863,2.0004839710213957,12.0,40.0
8.178211212158203,15.144238584297073,2.0004672524261045,12.0,40.0
8.182373046875,15.152569220919407,1.9993527893600334,12.0,40.0
8.186512231826782,15.16109877572572,2.0470931535151267,12.0,40.0
8.190680980682373,15.169645958041285,2.051323755735591,12.0,40.0
8.194842338562012,15.178158559035182,2.0430242385356596,12.0,40.0
8.199015140533447,15.186577391738668,2.020519848836719,12.0,40.0
8.203198909759521,15.195255749693462,2.082805909150505,12.0,40.0
8.207371234893799,15.203991113552494,2.0964873261673675,12.0,40.0
8.211511135101318,15.212715153307737,2.093769541258328,12.0,40.0
8.215676307678223,15.22134119580801,2.0702502000654124,12.0,40.0
8.219836950302124,15.229921557673874,2.05928684780736,12.0,40.0
8.224027395248413,15.238713073392018,2.1099637723547517,12.0,40.0
8.228198766708374,15.247528872501553,2.115791786288325,12.0,40.0
8.232353925704956,15.256347591329577,2.1164925187257158,12.0,40.0
8.23650598526001,15.265085015864793,2.09698188845196,12.0,40.0
8.24069619178772,15.273915185203089,2.1192406411911997,12.0,40.0
8.244856834411621,15.282779364124682,2.127402941182466,12.0,40.0
8.24902606010437,15.29165803981756,2.1308821662909323,12.0,40.0
8.253179788589478,15.300451143107866,2.1103447896732646,12.0,40.0
8.257370233535767,15.30933707333523,2.1326232545673593,12.0,40.0
8.261541366577148,15.318248000757531,2.1386225813522692,12.0,40.0
8.265718936920166,15.32704314579561,2.110834809138645,12.0,40.0
8.269875764846802,15.335830527877514,2.1089716996567054,12.0,40.0
8.274046182632446,15.344652007128667,2.117155020276755,12.0,40.0
8.27820634841919,15.353503130588955,2.1242696304688913,12.0,40.0
8.282363891601562,15.362366040013626,2.127098261920925,12.0,40.0
8.286549806594849,15.371259186034287,2.1343550449588258,12.0,40.0
8.290704250335693,15.380156617350147,2.135383515806348,12.0,40.0
8.294887781143188,15.389061100878713,2.137076046856004,12.0,40.0
8.299040794372559,15.397967367084949,2.137503889496372,12.0,40.0
8.303189992904663,15.406889117456682,2.141220089216013,12.0,40.0
8.307361364364624,15.415814058265658,2.14198579415412,12.0,40.0
8.311518669128418,15.424716883083978,2.136677956396812,12.0,40.0
8.315677881240845,15.433633741128325,2.1400459306435704,12.0,40.0
8.319838047027588,15.442560662723377,2.142461182812359,12.0,40.0
8.324004650115967,15.451491820682428,2.1434779101720403,12.0,40.0
8.328189849853516,15.460403345366828,2.1387659242559547,12.0,40.0
8.332337856292725,15.469338768113593,2.144501459223425,12.0,40.0
8.336501121520996,15.47827021577748,2.1435474393328433,12.0,40.0
8.340667009353638,15.487205012398954,2.1443511891540603,12.0,40.0
8.34483528137207,15.496125091997094,2.1408191035532713,12.0,40.0
8.349004745483398,15.505049517319238,2.1418620773145842,12.0,40.0
8.35316801071167,15.513988716951099,2.145407911646781,12.0,40.0
8.357328176498413,15.522927511817981,2.1453107680519192,12.0,40.0
8.361511707305908,15.531864164409772,2.14479662202986,12.0,40.0
8.365677833557129,15.540790725750762,2.1423747218375757,12.0,40.0
8.369837760925293,15.549731622891159,2.145815313695117,12.0,40.0
8.37400221824646,15.558677313828321,2.14696582491904,12.0,40.0
8.37817931175232,15.567625079069241,2.14746365782081,12.0,40.0
8.382349252700806,15.576557268473191,2.143725456947976,12.0,40.0
8.386501550674438,15.585498425673206,2.1458777280036667,12.0,40.0
8.390679359436035,15.594426766029468,2.1428016855028686,12.0,40.0
